mlb;sku;gtin;title;date_created;ultima_venda;status;parent_item_id;tipo;envio;stock_total;stock_source;stock_variations_count;sales_units;sold_value_cents;variation_id;variation_name
MLB5832078074;83073;7908748136414;Kit 1 Poltrona E 1 Puff Bouclê Bege Base Madeira Castanho Liso;2025-10-22;;active;;Premium;Por conta do comprador;256;item;0;;;;
MLB5812656218;41009-30551;7908748133031;Poltrona Sala Decorativa Elisa Industrial Preto Sintético Pu - D'rossi Marrom Liso;2025-10-16;;active;;Premium;Por conta do comprador;1006;item;0;;;;
MLB5832045746;30683;7908274450374;Kit 02 Poltronas Gran Opala Giratória Madeira Suede Bege;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB4258959463;81727;7908748112876;Poltrona D'rossi Mildred De Linho Preto Com Pés De Madeira;2025-10-17;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5832044590;45120;7899949716751;Lustre D'rossi Pendente De Mdf Tabaco Para Teto 22.4x13.26cm;2025-10-21;;active;;Premium;Frete gratis;8;item;0;;;;
MLB5832044646;60311;7908477288668;Escultura Decorativa Pássaro Cerâmica Dourado 8x23x6cm Decoração Moderna;2025-10-21;;active;;Premium;Frete gratis;12;item;0;;;;
MLB5832045584;54524;7908477229470;Poltrona Sala Kit 2 Marisa Aço Industrial X Preto Suede Marrom Liso;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5831910324;83745;7908748139798;Poltrona De Amamentação Com Balanço Suede Cinza Base Madeira Liso;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831880212;54010;7908477225090;Kit 01 Poltrona E 01 Puff Costela Suede Marrom Base Metal Liso;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5831929692;63825;7908575901230;Kit Namoradeira E Poltronas Giratória Giovana Veludo Preto Liso;2025-10-21;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5831929732;83733;7908748139699;Poltrona Redonda Serena Suede Marrom Base Fixa C05 - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831915156;50810;7908439278959;Kit Namoradeira E 2 Poltrona Marisa Suede Grafite Base Preto Liso;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5831956882;59763;7908477271400;Cabeceira Stambul Para Cama Box Casal 140 Cm Suede Marrom;2025-10-21;;active;;Classico;Por conta do comprador;3;item;0;;;;
MLB5831971940;24487;7908439215008;Kit Sofá Retrô E Poltrona Decorativa Julia Suede Rose Rosa Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831918640;83115;7908748108282;Kit 2 Poltronas Elisa Veludo Cinza Base Industrial Dourado Liso;2025-10-21;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB5831950562;83751;7908748139859;Poltrona De Amamentação Com Balanço Suede Preto Base Madeira Liso;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5831955698;83793;7908748140213;Poltrona Mirella Suede Verde Com Rodízios - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831931896;52000;7908439296328;Sofá 2 Lugares Pés Palito Castanho Marisa Suede Grafite;2025-10-21;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB5831946038;53980;7908477223935;Nicho De Parede Preto Mdp 62x22x26cm Com Cabideiro Dakar D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;2;item;0;;;;
MLB5831948316;17552;7899250175520;Kit 02 Cadeira Poltrona Decorativa Liz Corino Grafite;2025-10-21;;active;;Premium;Por conta do comprador;153;item;0;;;;
MLB5831904932;83821;7908748140459;Poltrona Bianca Com Tressê Suede Marrom Pés Palito Castanho Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831902060;50574;7908439278034;Sofá Namoradeira E 1 Poltrona Marisa Aço Industrial Dourado Suede Verde - D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831892340;78265;7908670862856;Kit Namoradeira E Poltrona Mari De Suede Grafite Com Pés Palito Liso;2025-10-21;;active;;Classico;Por conta do comprador;145;item;0;;;;
MLB5831940942;83717;7908748139279;Kit 2 Poltronas Lorem Suede Marrom Pés Chanfrado Tabaco C05 Liso;2025-10-21;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB5831897502;73489;7908575983724;Sofá Cama 02 Lugares Lisboa Corano Preto - D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;277;item;0;;;;
MLB5831898564;33395;7908274408160;Conjunto 4 Cadeiras Gruvyer Sala De Jantar Cozinha Varanda Preto Preto;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831894580;66985;7908575931145;Cadeiras De Jantar Kit 4 Liz Suede Marrom Rato Base Madeira Mm35 D03 - D'rossi Liso Liso Marrom Rato;2025-10-21;;active;;Classico;Por conta do comprador;5;item;0;;;;
MLB5831849680;76905;7908670834549;Poltrona Decorativa Industrial Dourado Kit 2 Stella Sintético Pu Branco D03 - D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;504;item;0;;;;
MLB5831774734;53984;7908477223973;Kit 02 Sapateiras Multiuso Barcelona Branco - D'rossi;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5831860174;83791;7908748140190;Poltrona Mirella Suede Preto Com Rodízios - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831818462;45094;7899949711206;Porta-copos Mdf Redondo Placas De Trânsito D'rossi Kit 6 Multicolorido;2025-10-21;;active;;Premium;Por conta do comprador;14;item;0;;;;
MLB5831835472;69651;7908575953161;Kit 01 Poltrona E 01 Puff Giratório Costela Base Madeira Ma30 Veludo Bege D03 - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5831825166;82905;7908748134977;Kit 2 Poltronas Giratória Bouclê Bege Base Madeira Ma30 Liso;2025-10-21;;active;;Premium;Por conta do comprador;498;item;0;;;;
MLB5831835076;83711;7908748139217;Kit 2 Poltronas Lorem Suede Bege Pés Chanfrado Tabaco C05 Liso;2025-10-21;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB5831878134;54772;7908477229128;Sofá Retrátil Bali 02 Lugares Couro Branco B105 175 Cm;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831805224;52724;7899525663813;Espelho Adnet D'rossi Redondo Dourado Com Alça De Couro Decorativo 75,5x45,5cm;2025-10-21;;active;;Premium;Frete gratis;1;item;0;;;;
MLB5831848320;78843;7908670860456;Sofá Namoradeira Lana Corano Nozes Base De Madeira - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;273;item;0;;;;
MLB5831879572;83095;7908748108220;Poltrona Elisa Veludo Rosê Base Metálica Industrial Dourado Liso;2025-10-21;;active;;Premium;Por conta do comprador;998;item;0;;;;
MLB5831823794;83799;7908748140251;Cadeira De Jantar Bahia Suede Bege Pés Chanfrado Tabaco;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831860426;63817;7908575901193;Kit Namoradeira E Poltronas Giratória Giovana Veludo Cinza Liso;2025-10-21;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5831820754;58143;7908477241175;Tábua Decorativa Mármore Branco E Madeira 20 Cm - D'rossi Geométrico Branco/marrom;2025-10-21;;active;;Premium;Por conta do comprador;11;item;0;;;;
MLB5831861186;58049;7908477256896;Namoradeira Giovana Para 2 Lugares, Suede Cinza Com Pés Palito De Ferro Liso;2025-10-21;;active;;Classico;Por conta do comprador;291;item;0;;;;
MLB5831868932;81711;7908748112791;Poltrona Decorativa Mildred Pés Madeira Linho Mescla Bege;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831875994;53984;7908477223973;Kit 02 Sapateiras Multiuso Barcelona Branco - D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831862454;6702;7890000196284;Sofá Namoradeira Julia Para 2 Lugares Em Suede Marrom Com Strass Sem Estampa;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831820632;57729;7908575999329;Namoradeira Giovana 02 Lugares Suede Azul Marinho Pés Palito Liso;2025-10-21;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5831853810;57405;7908670802869;Kit 02 Poltronas Giovana Corino Bege Pés Palito Castanho Liso;2025-10-21;;active;;Classico;Por conta do comprador;159;item;0;;;;
MLB5832007664;81833;7908748113279;Sofá 2 Lugares Odeon D07 140cm Base Madeira Veludo Bordô;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831993730;41459;7908274486557;Poltrona Giratória Giovana Suede Verde Base Madeira D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5832032724;83715;7908748139255;Kit 2 Poltronas Lorem De Suede Grafite Com Pés Chanfrados Tabaco Liso;2025-10-21;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB5832006786;77821;7908670855919;Paneleiro Torre Quente Para Cozinha Ruth Branco E Preto;2025-10-21;;active;;Premium;Por conta do comprador;5;item;0;;;;
MLB5831977148;54318;7908477226301;Mesa De Centro Estilo Industrial Vermont Base Metálica Preto;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831982252;81299;7908748106561;Mesa De Cabeceira D'rossi Keila Branca Com 1 Gaveta Em Mdp E Mdf Branco;2025-10-21;;active;;Classico;Por conta do comprador;25;item;0;;;;
MLB5831990088;83801;7908748140275;Cadeira De Jantar Bahia Suede Cinza Pés Chanfrado Tabaco;2025-10-21;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB5832010906;83789;7908748140176;Poltrona Mirella Suede Marrom Com Rodízios - D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831986152;83799;7908748140251;Cadeira De Jantar Bahia Suede Bege Pés Chanfrado Tabaco;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831973668;76300;7908670831654;Poltrona Stella Suede Grafite Base Madeira Castanho Liso;2025-10-21;;active;;Premium;Por conta do comprador;995;item;0;;;;
MLB5831976502;56803;7908477246200;Banqueta Ipê Veludo Cinza Base Metálica Preto - D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831988218;41003-30547;7908748109876;D'rossi Base Industrial Elisa Branco Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831997876;82397;7908748114771;Colar Decorativo Árvore D'rossi Pompom Colorido 180cm Natal;2025-10-21;;active;;Premium;Por conta do comprador;4;item;0;;;;
MLB5831995660;53616;7908477207508;Kit De 2 Estantes Porto Com 5 Prateleiras Em Mdp Preto;2025-10-21;;active;;Classico;Por conta do comprador;8;item;0;;;;
MLB5832003270;81577;7908748102860;Sofá Namoradeira Elisa Suede Grafite Pés Palito Natural;2025-10-21;;active;;Classico;Por conta do comprador;328;item;0;;;;
MLB5831988878;83749;7908748139835;Poltrona De Amamentação Com Balanço De Suede Marrom D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5832030802;81917;7908748113897;Sofá 4 Lugares Porto 230cm Para Sala Living Suede Vermelho Bordô;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5831994492;77777;7908670855483;Armário Aéreo E Balcão De Cozinha D'rossi Diana Branco 80,5cm 4 Portas;2025-10-21;;active;;Premium;Por conta do comprador;3;item;0;;;;
MLB5831990490;83737;7908748139736;Poltrona Redonda Serena Suede Verde Base Fixa C05 - D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5832011868;76768;7908670833962;Poltrona Stella Suede Cinza Base Industrial Dourada D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;998;item;0;;;;
MLB5831203504;83105;7908748108404;Sofá Elisa Veludo Preto Base Metálica Industrial Dourado Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829758252;59300;7908477267151;Cabeceira Ametista Para Cama Box King 195 Cm Suede Marrom;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5830614656;61693;7908477285445;Cabeceira Garden Para Cama Box Casal 140 Cm Suede Cinza;2025-10-21;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB5831774412;83823;7908748140473;Poltrona Bianca Com Tressê Suede Preto Pés Palito Castanho Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5830606492;61727;7908477285681;Cabeceira Garden Para Cama Box Casal 140 Cm Suede Cinza;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831767466;54034;7908477225007;Prateleira Industrial Boreal 135 Cm Demolição Para Parede;2025-10-21;;active;;Premium;Por conta do comprador;2;item;0;;;;
MLB5830541150;52724;7899525663813;Espelho Adnet D'rossi Redondo Dourado Com Alça De Couro Decorativo 75,5x45,5cm Dourado;2025-10-21;;active;;Classico;Frete gratis;1;item;0;;;;
MLB5831767080;67515;7908575935884;Kit 02 Poltronas Stella Corano Nozes Com Linho Cinza A05 Bege/marrom Liso;2025-10-21;;active;;Premium;Por conta do comprador;164;item;0;;;;
MLB5831373642;19914;7908477227810;Poltrona De Amamentação Balanço Sabrina Corino Branco K-1031;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5831179758;47970;7908439255028;Kit 02 Poltronas Marisa Suede Rosa Bebê Base Dourado Liso;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5829820844;57683;7908477247788;Quadro Decorativo Abstrato Preto: Mulher Sentada, Com Armação Preta;2025-10-21;;active;;Classico;Frete gratis;7;item;0;;;;
MLB5829767116;40675;7890000384070;Espelho Redondo Adnet D'rossi 50cm Preto Com Alça De Couro Decorativo;2025-10-21;;active;;Premium;Frete gratis;1;item;0;;;;
MLB5831761874;83753;7908748139873;Poltrona Amamentação C/ Balanço Suede Verde Base De Madeira Liso;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831205882;36245;7890880294476;Quadro Decorativo Em Madeira 30x40 Cm - D'rossi Colorido;2025-10-21;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB5831758578;82943;7908748135318;1 Sofá Namoradeira 1 Poltrona Bouclê Grafite Base Madeira Liso;2025-10-21;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB5829774526;75716;7908670824779;Kit 02 Poltronas Giratória Mari Corano Preto Base De Madeira Liso;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5829828810;62649;7908477296144;Enfeite De Metal Love Com Base Em Madeira 20x36x5,5 Cm;2025-10-21;;active;;Classico;Por conta do comprador;31;item;0;;;;
MLB5831197108;67439;7908575941274;Cadeira Eiffel D'rossi Charles Eames Cinza Base Madeira Liso Castanho;2025-10-21;;active;;Premium;Frete gratis;3;item;0;;;;
MLB5831202098;53792;7908477223812;Armário Aéreo 01 Porta Milão Branco E Preto - D'rossi;2025-10-21;;active;;Premium;Frete gratis;2;item;0;;;;
MLB5831759452;56593;7908477244879;Divã Chaise Chloe 160 Cm Veludo Preto Pés Chanfrado Castanho;2025-10-21;;active;;Classico;Por conta do comprador;999;item;0;;;;
MLB5829655130;28469;7908274451432;Poltrona Giratória Gran Opala Base Madeira Suede Marrom Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829641962;77721;7908670855797;Balcão De Cozinha Lavanderia C/tampo Vick Branco E Preto;2025-10-21;;active;;Classico;Por conta do comprador;5;item;0;;;;
MLB5829594208;61459;7908477286497;Cabeceira Verona Para Cama Box King 195 Cm Suede Preto;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829677990;77625;7908670854929;Armário E Balcão Cozinha Lavanderia D'rossi Aurora Preto Mdp 100cm;2025-10-21;;active;;Classico;Por conta do comprador;3;item;0;;;;
MLB5829749690;40435;7890000385992;Espelho Redondo Decorativo Preto Alça Couro Caramelo 35 Cm;2025-10-21;;active;;Premium;Frete gratis;4;item;0;;;;
MLB5829593718;61267;7908477285155;Cabeceira Tania Para Cama Box Queen 160 Cm Corino - D'rossi Cor Preto;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5829528266;58962;7908477263900;Cabeceira Ametista Para Cama Box Queen 160 Cm Suede Preto;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5829629384;50482;7908439267595;Kit Poltrona E Puff Opala Veludo Marrom Pés Palito Castanho;2025-10-21;;active;;Premium;Por conta do comprador;159;item;0;;;;
MLB5829750998;81211;7908670887484;Sofá 4 Lugares Retrátil Bolívia 270 Cm Veludo Marrom Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829642780;45772;7908439238571;Espelho Redondo Decorativo D'rossi Com Moldura Preta De 50  Para Sala E Quarto Preto;2025-10-21;;active;;Premium;Frete gratis;3;item;0;;;;
MLB5829594244;61459;7908477286497;Cabeceira Verona Para Cama Box King 195 Cm Suede Preto;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5829515818;59302;7908477267168;Cabeceira Ametista Para Cama Box King 195 Cm Suede Preto;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5829549180;58649;7908477261890;Porta Vela Quadrado Natal Saúde Madeira E Dourado 7 Cm;2025-10-21;;active;;Premium;Por conta do comprador;33;item;0;;;;
MLB5829602664;60181;7908477288064;Escultura Decorativa Em Cerâmica Dourada Com Base Descanso, 23x30 Cm Dourado;2025-10-21;;active;;Premium;Frete gratis;4;item;0;;;;
MLB5829534336;62787;7908477298162;Enfeite De Metal De Parede Preto Corpo Mulher 30x20x1 Cm;2025-10-21;;active;;Premium;Por conta do comprador;25;item;0;;;;
MLB5829565274;36383;7908274469819;Vaso Placa Decorativo Para Flor 10x10 Cm Amarelo E Preto D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;8;item;0;;;;
MLB5829602102;58231;7908477258104;Sousplat Plástico D'rossi Transparente Dourado 33cm Redondo;2025-10-21;;active;;Premium;Por conta do comprador;17;item;0;;;;
MLB5829594368;60983;7908477276399;Cabeceira Gênova Para Cama Box Solteiro 90 Cm Suede Cor Café;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829641844;50718;7908439288316;Kit 04 Banquetas Redondas Industrial Líbia Corano Preto Madeira;2025-10-21;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5829655734;82029;7908748112340;Poltrona Decorativa Milão D07 Pés Madeira Linho Preto;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829502650;61287;7908477286886;Cabeceira Vicenza Para Cama Box Casal 140 Cm Corino Bege;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829181612;60963;7908477276986;Cabeceira Gênova Para Cama Box Solteiro 90 Cm Corino Bege;2025-10-21;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB5829164130;60987;7908477276412;Cabeceira Gênova Para Cama Box Solteiro 90 Cm Suede Cinza;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5829037788;24631;7890000230032;Sofá Retrô Compacta Jade Corino Bege - D'rossi Liso;2025-10-21;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB5828912868;58647;7908477261883;Porta Vela Quadrado Natal Fé Madeira E Dourado 7 Cm;2025-10-21;;active;;Premium;Por conta do comprador;33;item;0;;;;
MLB5829037204;60233;7908477288330;Jogo Americano Redondo De Plástico Branco 38 Cm - D'rossi Liso;2025-10-21;;active;;Classico;Por conta do comprador;19;item;0;;;;
MLB5829463888;61603;7908477283939;Cabeceira Arizona Para Cama Box Queen 160 Cm Suede Bege;2025-10-21;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB5829505556;79679;7908670890347;Kit 3 Porta Temperos Vidro D'rossi Tampa Metálica Rosê 170ml Cozinha;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5829013332;77715;7908670855292;Balcão E Armário Aéreo Cozinha D'rossi Dora Preto E Cinza 6 Portas 2 Gavetas;2025-10-21;;active;;Classico;Por conta do comprador;3;item;0;;;;
MLB5828976432;40163;7908274474493;Manta Vermelha 100% Algodão 210x150 Cm Liso Para Sofá E Cama Vermelho;2025-10-21;;active;;Premium;Frete gratis;32;item;0;;;;
MLB5829025128;36251;7890880299556;Quadro Decorativo Em Mdf Love 40x60 Cm - D'rossi Colorido;2025-10-21;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB5828964138;77901;7908670857616;Vaso Redondo Decorativo Cinza 12,5x12,5 Cm - D'rossi;2025-10-21;;active;;Premium;Por conta do comprador;13;item;0;;;;
